row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts,fail_reason,last_output
train-15658,train,0,,"इंसान भविष्य का पहले सोचता है की अगर कुच बात बन जाए तो मुझे उसमे बदनामी ना मिले और में अपनो में सेफ राहु पर ये केसा ""प्यार जताना भी नही आता और  बतनाभी नही आता विस्वास हो तो wel come👍rrr m",0.9624,0.0088,0.9536,3,abuse_score_drop,"Insan future ke liye pahle sochta hai ki agar kuch baat ban jaye to mujhe usme badname na mile aur main apno mein safe rahe. Me apne ko itna ""cute bana ke rakh raha hai ki usko pyar se bhi nahi pata aur trust bhi nahi aata. Vishwas ho to welcome👍rrr m"
train-16276,train,0,,अचानक से हेलीकॉप्टर गिर जाना ये ऐक साजिश है  औऱ सरकार जनता को दिखाने के लिये इसे हादसा बता रही है,0.7158,0.2178,0.498,3,abuse_score_drop,Achanak se helicopter gir jana ek saazish hai aur government public ko dikhane ke liye isi ko accident kehte hai
train-16305,train,0,,नाम बनते हैं रिस्क से😎😎                    Or  चुतीये के बनते हैं इश्क से 🤣😂,0.9928,0.0141,0.9787,3,collapsed_length,Nam banate hai risk se 😎😎
train-16339,train,0,,"पंजाब में विश्व की  सबसे बड़ी चौथी चर्च बन रही है किसी ने नहीं कहा चर्च की जगह  हॉस्पिटल बनवा दो,  इनकी अम्मी केवल ""राम मंदिर"" के समय ही विधवा होती है।",0.2583,0.0414,0.2169,3,abuse_score_drop,"Punjab mei world ka sabse bada chautha church ban raha hai, kisi ne na kiya church ki jagah hospital bana do, inki ammi keval ""Ram mandir"" ke samay hi vidhva hoti hai."
train-16398,train,0,,बधाई हो आप साला बन गए 😂😂🤣🤣,0.9843,0.1334,0.8508,3,abuse_score_drop,Badhai ho tum sala ban gaye 😂😂🤣🤣
train-16405,train,0,,तेरा फिगर ऐसा मत बता यार तेरा फिगर देखकर मुझे कुछ कुछ होता है रे खुजली होती है मुझे रे बाबा तेरी चिकनी सी कमर देख कर,0.9838,0.6078,0.376,3,abuse_score_drop,"Teri figure aisa mat bata yaar, teri figure dekhke mujhe kuch kuch hota hai, ree khusboo hoti hai mujhe ree baba, teri chikni si kamr dekhte waqt"
train-16451,train,0,,इस गद्दार के फिल्म फ्लॉप करवाना है दोस्तो सुशांत सिंह राजपूत की आत्मा को शांति मिलेगी,0.9833,0.3464,0.637,3,abuse_score_drop,"Is gaddar ke film flop kardo dosto, Sushant Singh Rajput ki aatma ko shanti milegi"
train-16465,train,0,,लण्ड खडा हो जाता है ऐसे विडीयो से,0.9848,0.0104,0.9744,3,abuse_score_drop,Lund khada ho jata hai aise video se
train-16571,train,0,,अब चमचे हार्ट टेक से मर ही ना जाये 😁😁😁🤭🤭,0.9881,0.2899,0.6982,3,abuse_score_drop,Ab chamche heart attack se mar hi jaye 😁😁😁🤭🤭
train-16585,train,0,,लड़कियों की ~हंसी और कुत्तो की ~खामोशी पर कभी भरोसा नही करना चाहिये !!,0.9081,0.1632,0.7449,3,abuse_lexicon_missing,Larkiyon ki laugh aur kutto ki silence par kabhi bharosa nahi karna chahiye!!
train-16620,train,0,,"भगत सिंह देश प्रेमी ,सभी के मन में बसते हैं ,इस सुअर की परछाई भी  श्री भगत सिंह पर नही पड़नी  चाहिए",0.9949,0.0389,0.9561,3,abuse_score_drop,"Bhagat Singh desh premi, sabke man me basate hai, is sur ki parchhai bhi Shri Bhagat Singh par na padni chahiye"
train-16663,train,0,,सोफीया का रिकार्ड तोडा है,0.9533,0.0072,0.9461,3,abuse_score_drop,Sophia ka record tod diya hai
train-16694,train,0,,लंड है ना मोटा,0.9968,0.024,0.9728,3,abuse_score_drop,Lund hai na mota
train-16635,train,0,,राजस्थान कब जा रहे हो आउल बाबा वहां पर भी तो किसानों पर लाठीचार्ज हुआ है तो फिर क्यों आप अंधकासुर बने जा रहे हो। पब्लिक सब देख रही है तुम लोगों की नौटंकी। ये नया भारत है सब जानता है तुम्हें सबक सिखाया जाएगा ।,0.9927,0.0284,0.9642,3,abuse_score_drop,Rajasthan kab ja rahe ho aul babaji wahan bhi to kisanon par lathi charge hua hai to fir kyun aap andhakasur ban ke ja rahe ho. Public sab dekh rahi hai tum logo ki nautanki. Ye naya Bharat hai sab jaan raha hai tumhe sabk sikha diya jayega.
train-16649,train,0,,सांड तारे फुल शबनम तुमसे अच्छा कोण आहें.... सांड तारो मैं नजर आये चेहरा तेरा..... सांड छुपा बादल मैं...... सांड रें सांड रें कभी तों जमी पर आं.... 👈🤣🤣🤣🤣🤣💯🤣🤣,0.9715,0.0122,0.9592,3,abuse_score_drop,Sanda tare full shabnam tumse accha kon ahe... sanda tare main nazar aaye chehra tera... sanda chupa badal main... sanda re sanda re kabhi to jamay par aaye... 👈🤣🤣🤣🤣🤣💯🤣🤣
train-16681,train,0,,साला समझ ना आता  हर किसी को महोबबत में धोखा क्यू मिलता है ☹️☹️☹️☹️☹️☹️☹️☹️☹️😒😒😒😒😒😒,0.8635,0.0893,0.7742,3,abuse_score_drop,"Sala samajh nahi aata, har kisi ko mohabbat mein dho-kha kyun milta hai ☹️☹️☹️☹️☹️☹️☹️☹️☹️😒😒😒😒😒😒"
train-16716,train,0,,बकवास ह ए सब धोका ही मिलता ह मुझे तो रिश्ता  भाई का हो या प्यार का मुझे हर रिश्ते से धोका मिला ह,0.9675,0.0122,0.9553,3,abuse_score_drop,"Bakwas hai ye sab, dhoka hi milta hai. Mujhe to rishta bhai ka ho ya pyar ka, har rishte se dhoka mila hai."
train-16739,train,0,,क्यों बकवास वीडियो बनाती हो प्यार किया नहीं जाता प्यार हो जाता है जब प्यार हो जाता है तो इज्जत क्या होता है वही जानता है जो प्यार करता है जैसे मछली पानी से प्यार करता है,0.9938,0.0129,0.9809,3,abuse_score_drop,"Kyun bakwas video banta ho, pyar kiya nahi jata, pyar ho jata hai jab pyar ho jata hai toh izzat kya hota hai wahi jaanata hai jo pyar karta hai jaise machli paani se pyar karta hai"
train-16678,train,0,,"😁😁😁😁😁😁😁😁😁😁😁😁😁😁 संता- भाई कल सर्कस देखने चलेंगे  बंता- मैं अपनी बीवी को भी लाऊंगा  संता- अगर तेरी बीवी और साली दोनों शेर के पिंजरे में गिर गयी तो किसे बचाएगा  बंता- भाई मैं तो शेर को बचाऊंगा, आखिर दुनिया में शेर बचे ही कितने हैं। 😝😝😝😝😝😝😝😝😝😝😝😝😝😝",0.5318,0.0125,0.5193,3,collapsed_length,Santa bhai kal circus dekhne jayenge
train-16845,train,0,,कसम से मुझे  आपकी कमर बहुत प्यारी लगती है,0.9685,0.0048,0.9637,3,abuse_score_drop,"Kasam se maine apki kamre ka bahut pyaar hai, maine apki kamre ka bahut pyaar hai, maine apki kamre ko bahut chakkar diya hai"
train-16905,train,0,,प्यार भी बड़ी कुत्ती चीज़ है.....हमेशा गलत इंसान से ही होती है,0.9422,0.0697,0.8726,3,abuse_score_drop,Pyar bhi ek badi kutti cheez hai... hamesha glat insaan se hi hoti hai
train-16941,train,0,,"रक्त नहीं वो पानी हैं, जो श्रीराम ना बोले, वो पकिस्तानी हैं। Jay Shri Ram 🙏🚩",0.9905,0.007,0.9835,3,abuse_score_drop,"Rakta nahi vo paani hai, jo shri ram na bolay vo pakistani hai. Jay shri ram 🙏🚩"
train-16929,train,0,,"जी जान लगा दूंगा भाबी पटाने में, क्या रखा है सिंगल लड़की पटाने में  चुम लूंगा गाल उनकी बार बार भाबी खूबसूरत होती है खुशी होती है यह बात बताने में 🤣🤣",0.9792,0.0608,0.9184,3,abuse_score_drop,"Jee jee, main jaan lagayunga bhabhi pataane me, kya rakhay hai single ladki pataane me. Chum lunga galein unki baar baar, bhabhi kabhi to muskurati hai. Itna cute hai yaar, itna cute hai 😂😂"
