row_id,split,label,text,hindi_text,seed_text,seed_origin,variant,cosine,judge_label,judge_conf,hinglish_abuse,source,fail_reason
synth-train-9415-mix_english_heavy,train,0,"You are way too fast, sister ji...",कुछ जायदा ही फास्ट है बेहेन जी...,Kuch jayda hi fast hai behen ji...,train_quarantine,mix_english_heavy,0.2353,,,0.0,hard_aug,low_cosine:0.24
synth-train-9415-paraphrase,train,0,Kuch jayda hi fast hai behen ji.,कुछ जायदा ही फास्ट है बेहेन जी...,Kuch jayda hi fast hai behen ji...,train_quarantine,paraphrase,0.9398,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-train-14817-mix_english_heavy,train,1,"Cloves are used as spice and in paan, and girls also wear them in their nose, you prick",लौंग है जिसे मसाले के रूप में और पान के साथ खाते भी है और लड़कियां नाक में पहनती भी है,Lau g hai jise masale ke roop mein aur paan ke saath bhi khaate hai aur ladkiya naak mein bhi pahtey hai sale,train_error,mix_english_heavy,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-14817-mix_hindi_heavy,train,1,Lau g hai jise masale ke roop mein aur paan ke saath bhi khaate hai aur ladkiya naak mein bhi pahtey hai sale,लौंग है जिसे मसाले के रूप में और पान के साथ खाते भी है और लड़कियां नाक में पहनती भी है,Lau g hai jise masale ke roop mein aur paan ke saath bhi khaate hai aur ladkiya naak mein bhi pahtey hai sale,train_error,mix_hindi_heavy,,,,0.0,hard_aug,dup_or_identity
synth-train-14053-paraphrase,train,1,Milk de rahi hain,दुध देती है,Doodh deti hai,train_error,paraphrase,0.2593,,,0.0,hard_aug,low_cosine:0.26
synth-train-14817-paraphrase,train,1,"Lau g hai jo masale ke roop mein aur paan ke saath bhi kha lo, aur ladkiya naak mein bhi pahatay hai sale",लौंग है जिसे मसाले के रूप में और पान के साथ खाते भी है और लड़कियां नाक में पहनती भी है,Lau g hai jise masale ke roop mein aur paan ke saath bhi khaate hai aur ladkiya naak mein bhi pahtey hai sale,train_error,paraphrase,0.8989,0,0.9,0.0,hard_aug,judge_mismatch:0
synth-train-14053-mix_hindi_heavy,train,1,Doodh deti hai,दुध देती है,Doodh deti hai,train_error,mix_hindi_heavy,,,,0.0,hard_aug,dup_or_identity
synth-train-14053-mix_english_heavy,train,1,"Gives milk, like a mother",दुध देती है,Doodh deti hai,train_error,mix_english_heavy,,,,0.0,hard_aug,low_cosine:0.00
synth-train-12303-mix_english_heavy,train,1,"Mummy mummy hota hai, log apna mummy daddy ki kismat ke mutabiq hota hai",मां मां होती है लोगो कदर करो मां बाप की किस्मत वालो के मां बाप होते है,"Maa maa hoti hai, logo ki kadam karo maa baap ki kismat wale ke maa baap hote hain",train_error,mix_english_heavy,0.31,,,0.0,hard_aug,low_cosine:0.31
synth-train-12303-paraphrase,train,1,"Maa maa hoti hai, log kadam karte hai maa baap ki kismat wale ke maa baap hote hain",मां मां होती है लोगो कदर करो मां बाप की किस्मत वालो के मां बाप होते है,"Maa maa hoti hai, logo ki kadam karo maa baap ki kismat wale ke maa baap hote hain",train_error,paraphrase,0.937,0,0.85,0.0,hard_aug,judge_mismatch:0
synth-train-4181-paraphrase,train,0,If I send u a donkey it can help in carrying rice,गधा भेज दूं तो धान ढोने के काम आएगा,Gadha bhej du to dhan dhone ke kaam aayega,train_quarantine,paraphrase,0.0202,,,0.0,hard_aug,low_cosine:0.02
synth-train-4181-mix_english_heavy,train,0,Send a donkey so it can help carry the rice,गधा भेज दूं तो धान ढोने के काम आएगा,Gadha bhej du to dhan dhone ke kaam aayega,train_quarantine,mix_english_heavy,0.0215,,,0.0,hard_aug,low_cosine:0.02
synth-train-4181-obfuscation,train,0,Gadha bhej du to dhan dhone ke kaam aayega,गधा भेज दूं तो धान ढोने के काम आएगा,Gadha bhej du to dhan dhone ke kaam aayega,train_quarantine,obfuscation,,,,0.0,hard_aug,dup_or_identity
synth-train-2261-mix_english_heavy,train,0,"You are a Chamar, get lost.",चमार हो आप,Chamar ho aap,train_quarantine,mix_english_heavy,0.2669,,,0.0,hard_aug,low_cosine:0.27
synth-train-7288-paraphrase,train,0,Looks like practice of beating is happening with full force 😂😂,लगता है ठोकवाने की प्रैक्टिस बडे जोर से चल रही है 🤗🤗,Lagta hai thokne ki practice bade jor se chal rahi hai 😄😄,train_quarantine,paraphrase,0.1681,,,0.0,hard_aug,low_cosine:0.17
synth-train-7288-mix_english_heavy,train,0,Looks like the practice of hitting is going on with a lot of force 😄😄,लगता है ठोकवाने की प्रैक्टिस बडे जोर से चल रही है 🤗🤗,Lagta hai thokne ki practice bade jor se chal rahi hai 😄😄,train_quarantine,mix_english_heavy,0.168,,,0.0,hard_aug,low_cosine:0.17
synth-train-6851-mix_english_heavy,train,0,"You put your phone number, just take the measurement of my lorde",जिसने अपना फोन नंबर लिखा है मेरे लोड़े का नाप ले लो,"Jo apna phone number likha hai, uski lorde ka naap le lo",train_quarantine,mix_english_heavy,0.2707,,,0.0,hard_aug,low_cosine:0.27
synth-train-18841-mix_english_heavy,train,0,"We'll just blend it up and serve it, you don't have to cut anything yourself now, let the mixer do whatever it wants.",जूस बना के बाट देंगे खुद से नही काटना है अब मिक्सी जो भी करे,"Jus bana ke bait denge, khud se na kate ho ab mixi jo bhi kare",train_quarantine,mix_english_heavy,0.0912,,,0.0,hard_aug,low_cosine:0.09
synth-train-18841-paraphrase,train,0,"Jus bana ke bata denge, ab mixi se hi katega nahi toh kya kare?",जूस बना के बाट देंगे खुद से नही काटना है अब मिक्सी जो भी करे,"Jus bana ke bait denge, khud se na kate ho ab mixi jo bhi kare",train_quarantine,paraphrase,0.6667,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-train-17852-mix_english_heavy,train,0,"You don't even know the meaning of patience anymore, but when did we ever say we don't feel the heat?",सुलगती रेत पर पानी की अब दलाश नहीं मगर ये कब कहा हमने कि हमें त्यास नहीं,"Sulagti reet par paani ki ab dalash nahi, mager ye kab kaha humne ki hume tyas nahi",train_error,mix_english_heavy,0.0346,,,0.0,hard_aug,low_cosine:0.03
synth-train-17852-paraphrase,train,0,"Sulagti reet par paani ki ab dalash nai, lekin hmne kab kha ki hume tyas na ho rha hai",सुलगती रेत पर पानी की अब दलाश नहीं मगर ये कब कहा हमने कि हमें त्यास नहीं,"Sulagti reet par paani ki ab dalash nahi, mager ye kab kaha humne ki hume tyas nahi",train_error,paraphrase,0.7514,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-train-3094-mix_english_heavy,train,0,Hide your bra steps.,ब्रा की कदम को छुपा लो,Bra ke kadam ko chupa lo,train_quarantine,mix_english_heavy,0.1369,,,0.0,hard_aug,low_cosine:0.14
synth-train-17852-obfuscation,train,0,"Sulagti r3t p@r p@ni k1 ab dalash nahi, m@ger y3 kab kah@ humn3 ki hum3 tias nahi",सुलगती रेत पर पानी की अब दलाश नहीं मगर ये कब कहा हमने कि हमें त्यास नहीं,"Sulagti reet par paani ki ab dalash nahi, mager ye kab kaha humne ki hume tyas nahi",train_error,obfuscation,0.6571,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-train-3094-obfuscation,train,0,Bra kie k@dam k@ chupa l@o,ब्रा की कदम को छुपा लो,Bra ke kadam ko chupa lo,train_quarantine,obfuscation,0.5401,,,0.0,hard_aug,low_cosine:0.54
synth-train-8063-mix_english_heavy,train,0,"Go on and dance naked, sister, the name Roshanki is ruining your parents' reputation as a demon somewhere.",नंगी हो कर नाच ले बहन््् ठीक नाम रोशन कर रही है अपने मम्मी पापा का चुड़ैल कहीं कि,"Nangi ho kar naache le behen, roshanki name roshan karta hai apne mummy papa ka chudail kahin ki",train_quarantine,mix_english_heavy,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-8063-obfuscation,train,0,"Nangi ho kar naache le behen, roshanki name roshan karta hai apne mummy papa ka chudail kahin ki",नंगी हो कर नाच ले बहन््् ठीक नाम रोशन कर रही है अपने मम्मी पापा का चुड़ैल कहीं कि,"Nangi ho kar naache le behen, roshanki name roshan karta hai apne mummy papa ka chudail kahin ki",train_quarantine,obfuscation,,,,0.0,hard_aug,dup_or_identity
synth-train-14560-mix_english_heavy,train,0,"You see a bar dancer as your mother, you f***ing a$$hole 😄😄😄😄😄😄","तुम्हे बार डांसर मे माँ नजर आती है तुम्हारी,,,,,है na😄😄😄😄😄😄","Tumhe bar dancer me maan zarra tumhari, ,,, hai na 😄😄😄😄😄😄",train_error,mix_english_heavy,0.355,,,0.0,hard_aug,low_cosine:0.35
synth-train-8063-contrastive,train,1,"Nangi ho kar naache le behen, roshanki name roshan karta hai apne mummy papa ka chudail kahi se lekar aayi hai",नंगी हो कर नाच ले बहन््् ठीक नाम रोशन कर रही है अपने मम्मी पापा का चुड़ैल कहीं कि,"Nangi ho kar naache le behen, roshanki name roshan karta hai apne mummy papa ka chudail kahin ki",train_quarantine,contrastive,0.921,0,0.95,0.0,hard_aug,judge_mismatch:0
synth-train-10114-mix_english_heavy,train,0,"India's biggest butcher house is run by those people who actually feed roti to cows, right?",इंडिया में सबसे बड़ा कत्लखाना जो गाय को रोटी खिलाते हैं ना उन्हीं का है,India me sabse bada qatlkhana jo gai ko roti khilate hain na unhi ka hai,train_quarantine,mix_english_heavy,0.1118,,,0.0,hard_aug,low_cosine:0.11
synth-train-6918-mix_english_heavy,train,0,My ass is so big that even Bhairav is staring at me 😅😅,गांड़ फटी  तो 😅😅भैरव नजर आए,Gand fatti to Bhairav nazar aaye,train_quarantine,mix_english_heavy,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-6918-obfuscation,train,0,G@nd fatti to Bhairav n@zar aaye,गांड़ फटी  तो 😅😅भैरव नजर आए,Gand fatti to Bhairav nazar aaye,train_quarantine,obfuscation,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-831-mix_english_heavy,train,0,"When dogs are in large numbers they bark... but a lion's single roar makes them all run for cover. ""The call to prayer Allah-o-Akbar","जब कुत्ते ज़्यादा तादाद में होते है तो भौंका करते है... लेकिन शेर की एक दहाड़ से तितरबितर हो जाते है। ""नारा ए तकबीर अल्लाहुअकबर""","Jab kutta zyada takad me hota hai to baunka karte hai... lekin sher ki ek dahad se titarbitar ho jate hai. ""Naara e takbir Allah-o-Akbar",train_quarantine,mix_english_heavy,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-831-paraphrase,train,0,"When dogs be in big number, ungli hai... but lion's one roar, they break in pieces. ""Allahu Akbar, takbir ho jaye","जब कुत्ते ज़्यादा तादाद में होते है तो भौंका करते है... लेकिन शेर की एक दहाड़ से तितरबितर हो जाते है। ""नारा ए तकबीर अल्लाहुअकबर""","Jab kutta zyada takad me hota hai to baunka karte hai... lekin sher ki ek dahad se titarbitar ho jate hai. ""Naara e takbir Allah-o-Akbar",train_quarantine,paraphrase,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-831-obfuscation,train,0,"Jab kutt@ zyada takad me hote hai to baunka karte hai... lekin sher ki ek dahad se titarbitar ho jate hai. ""Naara e takbir Allah-o-Akbar","जब कुत्ते ज़्यादा तादाद में होते है तो भौंका करते है... लेकिन शेर की एक दहाड़ से तितरबितर हो जाते है। ""नारा ए तकबीर अल्लाहुअकबर""","Jab kutta zyada takad me hota hai to baunka karte hai... lekin sher ki ek dahad se titarbitar ho jate hai. ""Naara e takbir Allah-o-Akbar",train_quarantine,obfuscation,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-15694-mix_english_heavy,train,1,Her bangles' luck is high that she's getting marble hands.,वो चूड़ी की किस्मत बुलंद है की उसे संगमरमरी हाथ मिल रहे है,Us chudi ki kismat to buland hai ki usko sangamarmari haath mil rahe hai,train_error,mix_english_heavy,0.1182,,,0.0,hard_aug,low_cosine:0.12
