row_id,split,label,pred,p_abuse,error,bucket,borderline,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta
train-4937,train,0,1,0.020310747,fn,source_label_wrong,0,"Badhiya sukon hai, dil se tumpe marati hoon",बड़ा सुकून है दिल से तुमपे मरती हूं,0.0136,0.0878,-0.0742
train-4958,train,0,1,0.026313733,fn,benign_looking_insult,0,Ladkiya a jao hamari profile me 👙👙👙👙👙👙👙👙👙👙👙🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,लड़कियां आ जाओ हमारी प्रोफाइल में 👙👙👙👙👙👙👙👙👙👙👙🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0.9993,0.9993,-0.0
train-4981,train,0,1,0.23827581,fn,benign_looking_insult,0,"Bahut pyari ho aur kapde bhi bahut acche pahanti ho, warna kuch ladkiyon ne bahut aurat chori ki hai aur unke liye aurat chori ki hai aur unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki hai aur unke liye likes leke hai. Unke liye aurat chori ki","बहुत प्यारी हो ,और कपड़े भी बहुत अच्छे पहनती हो,वरना कुछ लड़कियों ने बहुत अश्लीलता फैला रकखी है लाईक पाने के लिए",0.9986,0.9806,0.018
train-4994,train,0,1,0.05479938,fn,benign_looking_insult,0,"Phir ek baar yuvao ko jhunjuna milega, pakoda talaane ki baari aayi hai. Accha din aaye, har saal 2 lakh logon ko rojgar mil gaya, be-rojgarie door ho gayi, mahangai khatam ho gaya, kala dhan vapas le aaye yogi, garibon ke khate per 15 lakh aaye. Sab kuchh nijikaran hone par hi accha din a sakte hai. Sab kuchh becha rahe hai.","फिर एक बार युवाओं को झुन्जुना मिलेगा, पकोड़ा तलने की बारी आई हैं। अच्छे दिन आ गई, हर साल 2 लाख लोगों को रोजगार मिल गया, बेरोजगारी दूर हो गई, महँगाई खत्म हो गया, काला धन वापस ले आये योगी, गरीबों के खाते पर 15 लाख रुपये आ गए।। सब कुछ निजीकरण होने पर ही अच्छे दिन आ सकता है।। सब कुछ बेच रहे हैं।।",0.9448,0.9652,-0.0205
train-5012,train,0,1,0.39988023,fn,caste_religious,0,Dekho kaise hindu logo ko mookh bana diya jata hai,देखो हिंदुओं को कैसे मूर्ख बनाया जाता है,0.9957,0.9642,0.0315
train-5043,train,0,1,0.008995341,fn,source_label_wrong,0,"Hello kaisi ho yaar, mera na bhool jao yaar, bahut yaad a rahi ho teri, school se band ho gaya tha maine",हेलो कैसी हो यार मेरे को भूल गई यार बहुत याद आ रही है तेरी स्कूल से बंद है,0.0066,0.0046,0.0019
train-5054,train,0,1,0.00851515,fn,benign_looking_insult,0,Main aapko pelai karna chahta hu,मुझे आपकी पेलाई करनी है,0.9637,0.8268,0.1368
train-5048,train,0,1,0.4621265,fn,benign_looking_insult,1,"Aise logon ka ling kaat do, aur jail ki saza mile to briddh ho jaye to jeebh kaat do, jab marne ki sthiti ho to kisi chakoo se iska sar thoda thoda karke kaatna chahiye. Ye mere vichar hai aise logon ke liye.",ऐसे लोगो का लिंग काट देना चाहिए। और जेल की सजा मिले जब बृद्ध हो जाये तो जीभ काट देना चाहिए जब मारने की स्थित में हो तो किसी चाकू से इसका सर थोड़ा थोड़ा करके काटना चाहिए ये मेरे विचार है ऐसे लोगो के लिए,0.9861,0.9662,0.0199
train-5071,train,0,1,0.030704128,fn,benign_looking_insult,0,"Aap hi khush karo gi, aap kapade peheno ya na peheno, bas humko khush kardo",आप ही खूश करो गी आप कपडे पहनो या न पहनो बस हमे खूश कर दो,0.136,0.9877,-0.8517
train-5075,train,0,1,0.0132084945,fn,source_label_wrong,0,Kahan se bata yaar,कहा से यार बता,0.0118,0.0216,-0.0098
train-5066,train,0,1,0.49194667,fn,benign_looking_insult,1,Ling ko chota kaise karein koi upay please batao,लिंग को छोटा कैसे करें कोई उपाय प्लीज बताएं,0.9853,0.9979,-0.0126
train-5119,train,1,0,0.9205751,fp,false_positive_other,0,"Ye ab har saal aayega, yahi toh ek bahana hai govt ke paas kab kya band karna hai",ये अब हर साल आएगा यही तो एक बहाना है सरकार के पास कब क्या बंद करवाना है,0.0146,0.993,-0.9784
train-5126,train,1,0,0.8344407,fp,false_positive_other,0,"Char gaddi nahi, HR hota hai",चार गद्दी नहीं HR होता hai,0.0142,0.8104,-0.7962
train-5130,train,0,1,0.15603316,fn,benign_looking_insult,0,"Ek to koi film hit nahi, kam se kam baccha to na aane wali kox me pal lete saali",एक तो कोई फ़िल्म हिट नही काम से कम बच्चा तो आने कोख में  पल लेती साली,0.9982,0.981,0.0171
train-5153,train,0,1,0.33366826,fn,benign_looking_insult,0,Main is Ram Krishn ke dharti par sirf Ram aur Krishn ki kripa prapt kar raha hun. Kisi Allah ya God ki jaroorat nahi,मैं इस राम कृष्ण की धरती पर सिर्फ राम और कृष्ण की कृपा प्राप्त कर रहा हूं । किसी अल्लाह या God की आवश्यकता नहीं,0.0047,0.0628,-0.0581
train-5201,train,0,1,0.093319625,fn,benign_looking_insult,0,Abki baar juta hai to ready. Takiye.,अबकि बार जूता है तैयार। ठीक हे।,0.9725,0.8249,0.1475
train-5253,train,0,1,0.4973384,fn,benign_looking_insult,1,Koi blind larki se love nahi karega,अंधी लड़की से कौन प्यार करेगा,0.9351,0.9731,-0.0379
train-5280,train,1,0,0.97788894,fp,obfuscation,0,"Beautiful very beautiful, gandu mard ko kya pata hai beauty kya hoti hai",ब्यूटीफुल वेरी ब्यूटीफुल,0.0044,0.5164,-0.512
train-5291,train,0,1,0.009306069,fn,source_label_wrong,0,"Apna number do jaan, main batata hu ki kis me banane wala hai",अपना नंबर दो जान मैं बताऊंगा किस में बनाना है,0.0076,0.0102,-0.0026
train-5294,train,1,0,0.8175983,fp,source_label_wrong,0,Pagal ho yaar,पागल हो यार,0.9838,0.0061,0.9778
train-5302,train,0,1,0.20603003,fn,sarcasm,0,"Aur tum jitni sheraif ban rahi ho, bad me tumhi sab sas bano gi aur phir tum bhi yehi karo gi 😂😂",और तुम जितनी शरीफ बन रही हो बाद मे तुम्ही सब सास बनोगी और फिर तुम भी यही करोगी 🤣🤣,0.0589,0.0123,0.0466
train-5318,train,1,0,0.85983706,fp,false_positive_other,0,"Patta hai, pani me jaye to dubega hi. Yeh kahna, kaagaj ka gola bhi dub jata hai. Hunar par ghamand zaroori hai. Nikaar kaise? Val paper thode hi hai. Google pe search kiya, chhap diya, tarjuba likh jata hai jindgi ko nichod ke. 😆😆😆😆",पत्थर तो होता ही भारी है पानी में जायेगा तो डुबेगा ही युं कहो कागज का गोला भी डुब जाता है हुनर पर घमड ज़रूरी है निखरेगा कैसे वाल पेपर थोड़े ही है गुगल पे सर्च किया छाप दिया तर्जुबा लिखा जाता है जिन्दगी में को निचोड़ के😆😆😆😆,0.0069,0.9991,-0.9922
train-5317,train,0,1,0.07554084,fn,source_label_wrong,0,"Guru ji aapka bohot bohot dhanyavad, aapke vajse jo pari mili mere saare kaam saafal ho gaye. Aapka video dekha YouTube par isliye main logon ko aapka number send kar raha hoon takki unka bhi bhala ho sake +91- <number> ** <number> 🙏🙏🙏 Pandit Ashutosh Shastri ji",गुरू जी आपका भोत भोत धन्यवाद आपकि वजय से जो परी मिली मुझे मेरे सारे काम सफल हो गए आप का विडीयो देखा युटूप पर इसलीये मे लोगो को आप का नंबर सेंड कर रहा हूं  ।ताकि ओरो का भी भला हो सके +91- <number> ** <number> 🙏🙏🙏 pandit Ashutosh Shastri ji,0.0049,0.0145,-0.0096
train-5339,train,0,1,0.15885524,fn,benign_looking_insult,0,"Ye kaisa narak mukhyamantri hai jo ek Delhi jaise chhote state ko bhi nahi sambhal pa raha hai — na to diwali ke fireworks rok pa raha hai, na hi ye odd-even lagana pa raha hai, na koi aur kaam kiya hai. Bas TV par bade-bade baatein karna aata hai.",ये कैसा नकारा मुख्यमंत्री है जो एक दिल्ली जैसे छोटे राज्य को भी नहीं संभाल पा रहा है  ना तो दीवाली पर आतिशबाजी रोक पा रहा है ना  ये आड इवन लागू कर पा रहा है  ना ही अन्य कोई कदम उठा पा रहा है  बस टीवी पर बड़ी -2बातें करना आता है,0.9979,0.9701,0.0278
train-5370,train,1,0,0.73499256,fp,false_positive_other,0,Lode khod kamal,लोदे खो कमाल,0.0054,0.0142,-0.0088
